,time,src,dst,len,role
882,4.330569,183.47.97.149,192.168.65.174,220,0
883,4.330836,192.168.65.174,183.47.97.149,70,1
884,4.330920,192.168.65.174,183.47.97.149,163,1
885,4.338327,183.47.97.149,192.168.65.174,73,0
886,4.349362,192.168.65.174,183.47.97.149,148,1
887,4.349414,183.47.97.149,192.168.65.174,174,0
888,4.356005,183.47.97.149,192.168.65.174,73,0
889,4.364706,183.47.97.149,192.168.65.174,386,0
890,4.364950,192.168.65.174,183.47.97.149,70,1
891,4.365023,192.168.65.174,183.47.97.149,99,1
892,4.374407,183.47.97.149,192.168.65.174,73,0
893,4.383482,183.47.97.149,192.168.65.174,174,0
894,4.383706,192.168.65.174,183.47.97.149,99,1
895,4.389649,183.47.97.149,192.168.65.174,73,0
896,4.399015,183.47.97.149,192.168.65.174,174,0
897,4.399263,192.168.65.174,183.47.97.149,70,1
898,4.399336,192.168.65.174,183.47.97.149,99,1
899,4.408732,183.47.97.149,192.168.65.174,73,0
900,4.414732,183.47.97.149,192.168.65.174,174,0
901,4.414971,192.168.65.174,183.47.97.149,148,1
902,4.423246,183.47.97.149,192.168.65.174,73,0
903,4.433484,183.47.97.149,192.168.65.174,446,0
904,4.433893,192.168.65.174,183.47.97.149,70,1
905,4.433995,192.168.65.174,183.47.97.149,99,1
906,4.439645,183.47.97.149,192.168.65.174,73,0
907,4.447233,183.47.97.149,192.168.65.174,174,0
908,4.447476,192.168.65.174,183.47.97.149,99,1
909,4.456450,183.47.97.149,192.168.65.174,73,0
910,4.465894,183.47.97.149,192.168.65.174,256,0
911,4.466119,192.168.65.174,183.47.97.149,70,1
912,4.466184,192.168.65.174,183.47.97.149,248,1
913,4.472025,183.47.97.149,192.168.65.174,73,0
914,4.481546,183.47.97.149,192.168.65.174,293,0
915,4.481776,192.168.65.174,183.47.97.149,117,1
916,4.491334,183.47.97.149,192.168.65.174,73,0
917,4.500305,183.47.97.149,192.168.65.174,442,0
918,4.500555,192.168.65.174,183.47.97.149,70,1
919,4.500626,192.168.65.174,183.47.97.149,149,1
920,4.506337,183.47.97.149,192.168.65.174,73,0
921,4.515938,183.47.97.149,192.168.65.174,174,0
922,4.516178,192.168.65.174,183.47.97.149,99,1
923,4.525134,183.47.97.149,192.168.65.174,73,0
924,4.531407,183.47.97.149,192.168.65.174,238,0
925,4.531623,192.168.65.174,183.47.97.149,70,1
926,4.540702,183.47.97.149,192.168.65.174,73,0
927,4.549958,183.47.97.149,192.168.65.174,174,0
928,4.550216,192.168.65.174,183.47.97.149,117,1
929,4.560379,192.168.65.174,183.47.97.149,67,1
930,4.565643,183.47.97.149,192.168.65.174,442,0
931,4.565933,192.168.65.174,183.47.97.149,282,1
932,4.572624,183.47.97.149,192.168.65.174,73,0
933,4.581374,183.47.97.149,192.168.65.174,207,0
934,4.581612,192.168.65.174,183.47.97.149,70,1
935,4.581695,192.168.65.174,183.47.97.149,99,1
936,4.590736,183.47.97.149,192.168.65.174,73,0
937,4.597261,183.47.97.149,192.168.65.174,174,0
938,4.605219,183.47.97.149,192.168.65.174,73,0
939,4.614552,183.47.97.149,192.168.65.174,238,0
940,4.614790,192.168.65.174,183.47.97.149,70,1
941,4.625487,192.168.65.174,183.47.97.149,117,1
942,4.633222,183.47.97.149,192.168.65.174,542,0
943,4.633600,192.168.65.174,183.47.97.149,99,1
944,4.644432,192.168.65.174,183.47.97.149,67,1
945,4.648915,183.47.97.149,192.168.65.174,76,0
946,4.648915,183.47.97.149,192.168.65.174,174,0
947,4.649192,192.168.65.174,183.47.97.149,148,1
948,4.659409,192.168.65.174,183.47.97.149,67,1
