,time,src,dst,len,role
394,0.264878,183.47.97.149,192.168.65.174,1330,Role.SERVER
395,0.264995,183.47.97.149,192.168.65.174,1330,Role.SERVER
396,0.265238,183.47.97.149,192.168.65.174,1330,Role.SERVER
397,0.265368,183.47.97.149,192.168.65.174,1330,Role.SERVER
398,0.265500,183.47.97.149,192.168.65.174,1330,Role.SERVER
399,0.265633,183.47.97.149,192.168.65.174,1330,Role.SERVER
400,0.265749,183.47.97.149,192.168.65.174,1330,Role.SERVER
401,0.265988,183.47.97.149,192.168.65.174,1330,Role.SERVER
402,0.266121,183.47.97.149,192.168.65.174,1330,Role.SERVER
403,0.266255,183.47.97.149,192.168.65.174,1330,Role.SERVER
404,0.266394,183.47.97.149,192.168.65.174,1330,Role.SERVER
405,0.266506,183.47.97.149,192.168.65.174,1330,Role.SERVER
406,0.266744,183.47.97.149,192.168.65.174,1330,Role.SERVER
407,0.266877,183.47.97.149,192.168.65.174,1330,Role.SERVER
408,0.267014,183.47.97.149,192.168.65.174,1330,Role.SERVER
409,0.267139,183.47.97.149,192.168.65.174,1330,Role.SERVER
